order_id;date
19062;2016-11-21
14686;2016-09-03
10451;2016-06-25
10353;2016-06-23
5492;2016-04-02
14374;2016-08-28
9442;2016-06-07
7044;2016-04-28
1768;2016-01-30
4562;2016-03-18
3648;2016-03-03
3162;2016-02-22
9071;2016-06-01
12218;2016-07-23
14033;2016-08-22
5806;2016-04-08
8164;2016-05-16
950;2016-01-16
12422;2016-07-26
4934;2016-03-24
14398;2016-08-28
10792;2016-06-30
10932;2016-07-03
17488;2016-10-24
10122;2016-06-19
9930;2016-06-15
12420;2016-07-26
11174;2016-07-06
12901;2016-08-03
18192;2016-11-06
20390;2016-12-12
13370;2016-08-11
7511;2016-05-06
6031;2016-04-11
2684;2016-02-14
17115;2016-10-17
12269;2016-07-24
18524;2016-11-12
3808;2016-03-05
3511;2016-02-28
10139;2016-06-19
1934;2016-02-02
19786;2016-12-02
8301;2016-05-19
5632;2016-04-05
13564;2016-08-14
12102;2016-07-21
5954;2016-04-10
16143;2016-09-29
18275;2016-11-07
15912;2016-09-23
19723;2016-12-01
10281;2016-06-22
12332;2016-07-25
2334;2016-02-08
5409;2016-04-01
9126;2016-06-02
7456;2016-05-05
16359;2016-10-02
123;2016-01-02
3838;2016-03-06
21042;2016-12-23
11544;2016-07-12
5887;2016-04-09
19740;2016-12-02
12725;2016-07-31
14605;2016-09-01
20278;2016-12-11
18060;2016-11-04
10976;2016-07-03
12354;2016-07-25
8112;2016-05-16
5848;2016-04-08
1523;2016-01-26
11736;2016-07-15
9136;2016-06-02
18476;2016-11-11
2403;2016-02-09
3445;2016-02-27
64;2016-01-01
19662;2016-11-30
16978;2016-10-15
3664;2016-03-03
17649;2016-10-28
10524;2016-06-26
11784;2016-07-16
11035;2016-07-04
7301;2016-05-02
11299;2016-07-08
15182;2016-09-11
10233;2016-06-21
14360;2016-08-28
10702;2016-06-29
19712;2016-12-01
19021;2016-11-21
3270;2016-02-24
8472;2016-05-22
14087;2016-08-23
3672;2016-03-03
7495;2016-05-06
15310;2016-09-13
17508;2016-10-24
18621;2016-11-13
15883;2016-09-23
15423;2016-09-15
21347;2016-12-31
9087;2016-06-01
17528;2016-10-25
20203;2016-12-09
6415;2016-04-18
10614;2016-06-27
4265;2016-03-13
2415;2016-02-10
19912;2016-12-04
9403;2016-06-07
5518;2016-04-03
10993;2016-07-03
14674;2016-09-02
15271;2016-09-12
2003;2016-02-03
11762;2016-07-16
6762;2016-04-24
6305;2016-04-16
20003;2016-12-06
4508;2016-03-17
628;2016-01-10
6318;2016-04-16
10202;2016-06-20
13967;2016-08-21
3095;2016-02-21
41;2016-01-01
11993;2016-07-19
2561;2016-02-12
12479;2016-07-27
15070;2016-09-09
20846;2016-12-20
20187;2016-12-09
4351;2016-03-14
17061;2016-10-16
18006;2016-11-03
6370;2016-04-17
15041;2016-09-09
4802;2016-03-22
17452;2016-10-23
7905;2016-05-13
14117;2016-08-23
146;2016-01-03
7101;2016-04-29
2634;2016-02-13
15401;2016-09-14
10435;2016-06-24
12960;2016-08-04
5371;2016-04-01
15756;2016-09-20
11221;2016-07-06
13876;2016-08-19
8369;2016-05-20
51;2016-01-01
5837;2016-04-08
11676;2016-07-14
13708;2016-08-16
9022;2016-05-31
4614;2016-03-19
6401;2016-04-18
36;2016-01-01
7457;2016-05-05
19331;2016-11-26
2463;2016-02-10
2471;2016-02-11
7214;2016-05-01
12449;2016-07-27
993;2016-01-17
20479;2016-12-14
20813;2016-12-19
12602;2016-07-30
7479;2016-05-06
15876;2016-09-22
7350;2016-05-03
9839;2016-06-14
12789;2016-08-01
648;2016-01-11
20775;2016-12-19
12355;2016-07-25
18345;2016-11-09
12297;2016-07-24
10255;2016-06-21
10192;2016-06-20
18985;2016-11-20
6493;2016-04-19
14854;2016-09-05
4636;2016-03-19
9325;2016-06-05
15673;2016-09-19
15173;2016-09-11
14290;2016-08-27
15760;2016-09-20
12169;2016-07-22
12356;2016-07-25
3709;2016-03-04
20389;2016-12-12
11457;2016-07-10
6449;2016-04-18
12072;2016-07-21
12639;2016-07-30
11368;2016-07-09
19848;2016-12-04
20304;2016-12-11
12429;2016-07-26
10306;2016-06-22
17050;2016-10-16
7342;2016-05-03
4439;2016-03-16
8065;2016-05-15
4717;2016-03-20
20819;2016-12-19
14165;2016-08-24
1660;2016-01-28
3128;2016-02-21
2019;2016-02-03
15267;2016-09-12
3577;2016-03-01
1629;2016-01-28
20771;2016-12-19
7526;2016-05-07
1592;2016-01-27
13265;2016-08-09
1174;2016-01-20
15067;2016-09-09
13357;2016-08-11
10942;2016-07-03
7621;2016-05-08
7381;2016-05-04
12791;2016-08-01
15163;2016-09-11
9881;2016-06-15
18387;2016-11-09
203;2016-01-04
8709;2016-05-26
2846;2016-02-17
13015;2016-08-05
5704;2016-04-06
4545;2016-03-18
4084;2016-03-10
15424;2016-09-15
4796;2016-03-22
11220;2016-07-06
11196;2016-07-06
15888;2016-09-23
12992;2016-08-05
14500;2016-08-30
351;2016-01-06
2429;2016-02-10
10652;2016-06-28
18308;2016-11-08
3121;2016-02-21
7669;2016-05-09
7114;2016-04-30
7304;2016-05-02
3828;2016-03-06
7907;2016-05-13
4268;2016-03-13
6986;2016-04-27
14804;2016-09-04
18008;2016-11-03
18973;2016-11-20
8564;2016-05-23
1311;2016-01-22
11666;2016-07-14
4565;2016-03-18
15743;2016-09-20
12431;2016-07-26
7447;2016-05-05
2243;2016-02-07
15444;2016-09-15
3959;2016-03-08
3879;2016-03-06
1580;2016-01-27
8106;2016-05-15
14314;2016-08-27
10954;2016-07-03
17394;2016-10-23
19577;2016-11-29
19312;2016-11-26
18790;2016-11-17
15487;2016-09-16
4651;2016-03-19
20498;2016-12-14
5220;2016-03-29
4860;2016-03-23
17085;2016-10-16
14670;2016-09-02
8414;2016-05-21
16736;2016-10-10
9238;2016-06-04
12659;2016-07-30
1462;2016-01-25
19521;2016-11-28
4413;2016-03-16
13073;2016-08-06
375;2016-01-07
15925;2016-09-23
3345;2016-02-25
16473;2016-10-04
439;2016-01-08
3137;2016-02-22
5777;2016-04-07
2484;2016-02-11
21107;2016-12-26
6198;2016-04-14
3251;2016-02-24
11500;2016-07-11
5350;2016-03-31
9453;2016-06-08
16766;2016-10-10
13366;2016-08-11
8862;2016-05-29
5904;2016-04-09
7514;2016-05-06
5498;2016-04-02
12652;2016-07-30
2110;2016-02-04
13921;2016-08-20
2272;2016-02-07
7516;2016-05-06
16270;2016-10-01
10313;2016-06-22
20506;2016-12-14
11821;2016-07-17
7520;2016-05-06
12933;2016-08-04
9538;2016-06-09
20344;2016-12-12
19631;2016-11-30
20823;2016-12-19
19284;2016-11-25
15647;2016-09-18
12845;2016-08-02
12183;2016-07-23
1915;2016-02-01
7441;2016-05-05
4732;2016-03-21
1272;2016-01-22
9335;2016-06-06
7106;2016-04-29
15771;2016-09-21
20066;2016-12-07
2855;2016-02-17
4257;2016-03-13
13632;2016-08-15
6667;2016-04-22
4640;2016-03-19
20084;2016-12-07
14712;2016-09-03
16170;2016-09-29
7684;2016-05-09
18182;2016-11-06
10751;2016-06-30
4581;2016-03-18
17132;2016-10-17
3721;2016-03-04
13693;2016-08-16
3138;2016-02-22
19447;2016-11-27
20384;2016-12-12
19520;2016-11-28
9170;2016-06-03
9225;2016-06-04
10922;2016-07-02
10127;2016-06-19
11943;2016-07-18
5737;2016-04-06
17212;2016-10-20
14428;2016-08-29
11404;2016-07-10
20691;2016-12-17
18416;2016-11-10
5894;2016-04-09
9771;2016-06-13
774;2016-01-13
11293;2016-07-08
5787;2016-04-07
10600;2016-06-27
1262;2016-01-22
11238;2016-07-07
4044;2016-03-09
3939;2016-03-08
10736;2016-06-29
13642;2016-08-15
15566;2016-09-17
14227;2016-08-25
2387;2016-02-09
6196;2016-04-14
2466;2016-02-10
16321;2016-10-02
14077;2016-08-23
2926;2016-02-18
20783;2016-12-19
13542;2016-08-14
12997;2016-08-05
12800;2016-08-01
18302;2016-11-08
1091;2016-01-19
13844;2016-08-19
13606;2016-08-15
18957;2016-11-20
406;2016-01-07
6931;2016-04-26
1382;2016-01-23
17853;2016-10-31
20871;2016-12-20
9507;2016-06-09
6546;2016-04-20
11133;2016-07-05
8182;2016-05-17
5451;2016-04-02
1642;2016-01-28
5720;2016-04-06
20121;2016-12-08
19775;2016-12-02
10329;2016-06-23
7039;2016-04-28
7839;2016-05-12
16100;2016-09-28
15939;2016-09-23
1650;2016-01-28
18833;2016-11-17
9702;2016-06-12
19072;2016-11-21
7914;2016-05-13
14281;2016-08-26
4863;2016-03-23
10552;2016-06-26
12513;2016-07-28
2033;2016-02-03
3674;2016-03-03
18700;2016-11-15
778;2016-01-13
17250;2016-10-20
20477;2016-12-14
7260;2016-05-02
10177;2016-06-20
9025;2016-06-01
5105;2016-03-27
6354;2016-04-17
2378;2016-02-09
19617;2016-11-30
18322;2016-11-08
6206;2016-04-15
6618;2016-04-21
4237;2016-03-13
50;2016-01-01
1865;2016-02-01
11498;2016-07-11
13297;2016-08-10
8939;2016-05-30
7019;2016-04-28
12731;2016-08-01
6135;2016-04-13
4232;2016-03-13
16511;2016-10-06
3653;2016-03-03
5725;2016-04-06
13108;2016-08-07
911;2016-01-16
18909;2016-11-19
5949;2016-04-10
323;2016-01-06
18504;2016-11-12
14797;2016-09-04
2906;2016-02-18
8131;2016-05-16
17519;2016-10-25
13952;2016-08-21
10063;2016-06-18
13454;2016-08-12
200;2016-01-03
20651;2016-12-17
19562;2016-11-28
2888;2016-02-18
13768;2016-08-17
8717;2016-05-26
12069;2016-07-21
15685;2016-09-19
3115;2016-02-21
3886;2016-03-07
3643;2016-03-03
20146;2016-12-09
356;2016-01-06
16122;2016-09-29
5129;2016-03-27
11506;2016-07-11
6368;2016-04-17
8827;2016-05-28
14770;2016-09-04
3231;2016-02-24
4377;2016-03-15
4603;2016-03-19
15757;2016-09-20
16522;2016-10-06
16246;2016-10-01
1154;2016-01-20
13173;2016-08-08
11227;2016-07-07
4682;2016-03-20
15982;2016-09-26
3023;2016-02-20
9026;2016-06-01
5631;2016-04-05
2354;2016-02-08
4561;2016-03-18
17712;2016-10-29
14995;2016-09-08
13160;2016-08-08
15094;2016-09-10
11056;2016-07-04
19496;2016-11-27
13667;2016-08-16
6217;2016-04-15
6741;2016-04-23
18297;2016-11-08
12245;2016-07-24
5268;2016-03-30
8074;2016-05-15
16492;2016-10-06
3570;2016-03-01
9408;2016-06-07
86;2016-01-02
5103;2016-03-27
4146;2016-03-11
19588;2016-11-29
15643;2016-09-18
3289;2016-02-25
15433;2016-09-15
8420;2016-05-21
8367;2016-05-20
11962;2016-07-19
6694;2016-04-23
11134;2016-07-05
15576;2016-09-17
17573;2016-10-27
6539;2016-04-20
19064;2016-11-21
7564;2016-05-07
8554;2016-05-23
2994;2016-02-19
20570;2016-12-16
13097;2016-08-07
20151;2016-12-09
15610;2016-09-18
11214;2016-07-06
6191;2016-04-14
6553;2016-04-20
9971;2016-06-16
12443;2016-07-27
5460;2016-04-02
4991;2016-03-25
19373;2016-11-26
14526;2016-08-31
19508;2016-11-27
1749;2016-01-30
19083;2016-11-22
9644;2016-06-11
8721;2016-05-26
10477;2016-06-25
10470;2016-06-25
1063;2016-01-18
14904;2016-09-06
15028;2016-09-08
10802;2016-07-01
18179;2016-11-06
18466;2016-11-11
6209;2016-04-15
16577;2016-10-07
5814;2016-04-08
586;2016-01-10
4584;2016-03-18
15137;2016-09-10
5343;2016-03-31
15352;2016-09-14
651;2016-01-11
15711;2016-09-19
6357;2016-04-17
13430;2016-08-12
8435;2016-05-21
7409;2016-05-04
14533;2016-08-31
19013;2016-11-20
1767;2016-01-30
19343;2016-11-26
12239;2016-07-23
15568;2016-09-17
8838;2016-05-28
18139;2016-11-05
10444;2016-06-24
19850;2016-12-04
644;2016-01-11
20441;2016-12-13
18394;2016-11-10
14408;2016-08-28
4683;2016-03-20
9909;2016-06-15
14113;2016-08-23
4740;2016-03-21
21240;2016-12-29
6091;2016-04-13
11904;2016-07-18
14361;2016-08-28
13977;2016-08-21
21009;2016-12-23
16592;2016-10-07
16847;2016-10-13
13378;2016-08-11
20015;2016-12-06
2550;2016-02-12
20750;2016-12-18
1911;2016-02-01
6445;2016-04-18
20492;2016-12-14
4098;2016-03-10
5214;2016-03-29
11565;2016-07-12
20405;2016-12-13
6216;2016-04-15
10455;2016-06-25
11318;2016-07-08
15202;2016-09-11
17098;2016-10-16
16821;2016-10-11
5581;2016-04-04
16776;2016-10-10
8813;2016-05-28
7030;2016-04-28
7886;2016-05-13
5872;2016-04-09
5288;2016-03-30
2357;2016-02-09
4703;2016-03-20
17225;2016-10-20
3154;2016-02-22
10766;2016-06-30
12013;2016-07-20
5427;2016-04-01
17466;2016-10-24
20102;2016-12-08
5087;2016-03-27
15069;2016-09-09
14203;2016-08-25
1391;2016-01-24
13812;2016-08-18
6485;2016-04-19
7703;2016-05-09
3851;2016-03-06
10845;2016-07-01
19477;2016-11-27
14051;2016-08-22
9140;2016-06-02
18439;2016-11-10
19660;2016-11-30
15342;2016-09-13
15601;2016-09-18
1772;2016-01-30
3086;2016-02-21
9647;2016-06-11
5186;2016-03-28
15684;2016-09-19
18002;2016-11-03
21173;2016-12-27
10748;2016-06-30
2503;2016-02-11
407;2016-01-07
17556;2016-10-25
1717;2016-01-29
7573;2016-05-07
10302;2016-06-22
10944;2016-07-03
15049;2016-09-09
10117;2016-06-19
11535;2016-07-12
4847;2016-03-23
811;2016-01-14
1948;2016-02-02
15088;2016-09-09
9693;2016-06-12
19199;2016-11-24
3303;2016-02-25
15609;2016-09-18
20934;2016-12-21
15649;2016-09-18
17465;2016-10-24
10962;2016-07-03
6086;2016-04-12
15948;2016-09-26
14764;2016-09-04
14300;2016-08-27
6933;2016-04-26
14723;2016-09-03
12609;2016-07-30
17678;2016-10-28
2326;2016-02-08
11096;2016-07-04
6876;2016-04-25
9630;2016-06-11
2510;2016-02-11
16294;2016-10-01
371;2016-01-06
13763;2016-08-17
25;2016-01-01
7330;2016-05-03
1373;2016-01-23
8331;2016-05-20
2692;2016-02-14
6979;2016-04-27
353;2016-01-06
15404;2016-09-14
4394;2016-03-15
5566;2016-04-04
1360;2016-01-23
12359;2016-07-25
11274;2016-07-07
631;2016-01-11
10125;2016-06-19
15259;2016-09-12
6068;2016-04-12
7141;2016-04-30
8624;2016-05-24
18026;2016-11-03
10066;2016-06-18
1898;2016-02-01
17997;2016-11-03
8615;2016-05-24
13710;2016-08-16
21120;2016-12-26
3273;2016-02-24
1703;2016-01-29
1612;2016-01-27
8681;2016-05-25
16696;2016-10-09
21134;2016-12-26
8115;2016-05-16
20861;2016-12-20
8625;2016-05-24
14714;2016-09-03
11681;2016-07-14
21021;2016-12-23
11175;2016-07-06
5405;2016-04-01
6375;2016-04-17
13593;2016-08-15
16116;2016-09-29
18153;2016-11-06
8740;2016-05-27
13176;2016-08-08
20739;2016-12-18
14414;2016-08-29
1711;2016-01-29
20423;2016-12-13
13695;2016-08-16
8118;2016-05-16
957;2016-01-16
10684;2016-06-28
21061;2016-12-24
2744;2016-02-15
19099;2016-11-22
8317;2016-05-19
18800;2016-11-17
5470;2016-04-02
21288;2016-12-31
5835;2016-04-08
11528;2016-07-12
5053;2016-03-26
14517;2016-08-31
5512;2016-04-03
16830;2016-10-13
16165;2016-09-29
4399;2016-03-15
20594;2016-12-16
2771;2016-02-15
649;2016-01-11
4368;2016-03-15
21313;2016-12-31
21006;2016-12-23
14298;2016-08-27
12538;2016-07-28
18773;2016-11-16
18115;2016-11-05
5259;2016-03-30
14397;2016-08-28
20575;2016-12-16
11091;2016-07-04
17848;2016-10-31
14840;2016-09-05
18102;2016-11-05
14074;2016-08-23
16762;2016-10-10
15260;2016-09-12
16941;2016-10-15
7690;2016-05-09
20364;2016-12-12
12375;2016-07-25
5979;2016-04-11
12042;2016-07-20
15966;2016-09-26
609;2016-01-10
20100;2016-12-08
7072;2016-04-29
6814;2016-04-24
10321;2016-06-22
761;2016-01-13
11127;2016-07-05
6935;2016-04-26
8701;2016-05-26
12919;2016-08-04
13744;2016-08-17
704;2016-01-12
2327;2016-02-08
2167;2016-02-05
13377;2016-08-11
5296;2016-03-30
2359;2016-02-09
20417;2016-12-13
14994;2016-09-08
3490;2016-02-28
17195;2016-10-18
16785;2016-10-11
17418;2016-10-23
8388;2016-05-21
2059;2016-02-04
3862;2016-03-06
8914;2016-05-30
7882;2016-05-12
15857;2016-09-22
2564;2016-02-12
14294;2016-08-27
787;2016-01-14
12009;2016-07-20
20489;2016-12-14
15836;2016-09-22
14886;2016-09-06
11678;2016-07-14
9634;2016-06-11
14956;2016-09-07
16067;2016-09-28
694;2016-01-12
17257;2016-10-20
9471;2016-06-08
16375;2016-10-02
8335;2016-05-20
13915;2016-08-20
13829;2016-08-18
1762;2016-01-30
10548;2016-06-26
10165;2016-06-19
15901;2016-09-23
17641;2016-10-28
16627;2016-10-08
3760;2016-03-05
3996;2016-03-08
7133;2016-04-30
8716;2016-05-26
13457;2016-08-13
20355;2016-12-12
11450;2016-07-10
1724;2016-01-29
11744;2016-07-15
5346;2016-03-31
15615;2016-09-18
9960;2016-06-16
217;2016-01-04
15804;2016-09-21
17635;2016-10-28
4848;2016-03-23
14368;2016-08-28
5174;2016-03-28
7346;2016-05-03
19310;2016-11-26
17245;2016-10-20
15029;2016-09-08
9457;2016-06-08
3644;2016-03-03
16799;2016-10-11
2315;2016-02-08
11577;2016-07-12
9569;2016-06-10
3454;2016-02-27
14070;2016-08-22
7773;2016-05-11
5740;2016-04-07
12182;2016-07-23
15313;2016-09-13
17525;2016-10-25
1059;2016-01-18
3390;2016-02-26
18495;2016-11-11
161;2016-01-03
9318;2016-06-05
5015;2016-03-26
8204;2016-05-17
11918;2016-07-18
20960;2016-12-22
18306;2016-11-08
2371;2016-02-09
21342;2016-12-31
9582;2016-06-10
8434;2016-05-21
17671;2016-10-28
1414;2016-01-24
20407;2016-12-13
20193;2016-12-09
16460;2016-10-04
20070;2016-12-07
5672;2016-04-05
13358;2016-08-11
13736;2016-08-17
2657;2016-02-13
3370;2016-02-26
1120;2016-01-19
14710;2016-09-03
20488;2016-12-14
12305;2016-07-24
13489;2016-08-13
14080;2016-08-23
17129;2016-10-17
5300;2016-03-30
10299;2016-06-22
6874;2016-04-25
5888;2016-04-09
8885;2016-05-29
8107;2016-05-15
21199;2016-12-28
7660;2016-05-09
7827;2016-05-12
13289;2016-08-10
3057;2016-02-20
7013;2016-04-28
15999;2016-09-27
6002;2016-04-11
1577;2016-01-27
10888;2016-07-02
3351;2016-02-26
17162;2016-10-17
7957;2016-05-14
1836;2016-01-31
20062;2016-12-07
17965;2016-11-02
19202;2016-11-24
6770;2016-04-24
12361;2016-07-25
2142;2016-02-05
7915;2016-05-13
8471;2016-05-22
1018;2016-01-17
261;2016-01-05
1394;2016-01-24
4676;2016-03-20
13820;2016-08-18
18204;2016-11-06
4964;2016-03-25
15327;2016-09-13
12547;2016-07-29
20732;2016-12-18
19444;2016-11-27
17885;2016-11-01
19783;2016-12-02
1647;2016-01-28
6157;2016-04-14
4657;2016-03-19
15452;2016-09-15
15725;2016-09-20
17490;2016-10-24
7262;2016-05-02
19164;2016-11-23
10221;2016-06-20
13016;2016-08-05
8493;2016-05-22
5184;2016-03-28
5790;2016-04-07
4638;2016-03-19
17593;2016-10-27
4330;2016-03-14
13700;2016-08-16
9547;2016-06-09
2664;2016-02-13
3172;2016-02-23
20855;2016-12-20
11216;2016-07-06
15244;2016-09-12
20774;2016-12-19
21066;2016-12-24
9449;2016-06-08
11128;2016-07-05
20143;2016-12-08
20299;2016-12-11
6019;2016-04-11
1324;2016-01-23
17458;2016-10-23
1849;2016-02-01
7554;2016-05-07
1822;2016-01-31
14685;2016-09-03
20157;2016-12-09
17093;2016-10-16
11154;2016-07-05
13555;2016-08-14
13116;2016-08-07
3535;2016-03-01
16360;2016-10-02
9961;2016-06-16
20673;2016-12-17
2845;2016-02-17
21307;2016-12-31
11637;2016-07-14
2182;2016-02-06
15689;2016-09-19
4422;2016-03-16
18851;2016-11-18
11193;2016-07-06
19370;2016-11-26
12835;2016-08-02
7476;2016-05-06
3657;2016-03-03
16865;2016-10-13
3818;2016-03-06
17734;2016-10-29
18575;2016-11-13
9003;2016-05-31
5223;2016-03-29
5759;2016-04-07
15240;2016-09-12
12016;2016-07-20
12383;2016-07-26
19673;2016-12-01
7874;2016-05-12
1452;2016-01-24
6090;2016-04-13
16475;2016-10-04
14521;2016-08-31
19994;2016-12-06
11757;2016-07-16
7475;2016-05-06
7224;2016-05-01
7598;2016-05-08
9781;2016-06-13
19948;2016-12-05
10635;2016-06-27
1526;2016-01-26
8948;2016-05-30
126;2016-01-02
2979;2016-02-19
5878;2016-04-09
12589;2016-07-29
12931;2016-08-04
12397;2016-07-26
13119;2016-08-07
5161;2016-03-28
889;2016-01-15
17698;2016-10-29
13186;2016-08-08
19217;2016-11-24
10582;2016-06-27
14464;2016-08-29
16019;2016-09-27
13551;2016-08-14
1763;2016-01-30
19362;2016-11-26
16558;2016-10-07
5422;2016-04-01
10543;2016-06-26
4464;2016-03-16
1802;2016-01-31
19906;2016-12-04
1166;2016-01-20
6881;2016-04-25
19163;2016-11-23
3998;2016-03-08
9073;2016-06-01
2560;2016-02-12
5840;2016-04-08
19785;2016-12-02
18569;2016-11-13
10579;2016-06-27
12194;2016-07-23
10135;2016-06-19
20807;2016-12-19
12428;2016-07-26
802;2016-01-14
19700;2016-12-01
7426;2016-05-05
8729;2016-05-26
8426;2016-05-21
17186;2016-10-18
19762;2016-12-02
12929;2016-08-04
17829;2016-10-31
19443;2016-11-27
4445;2016-03-16
5233;2016-03-29
3096;2016-02-21
11640;2016-07-14
10984;2016-07-03
18642;2016-11-14
20808;2016-12-19
17114;2016-10-17
825;2016-01-14
18978;2016-11-20
2221;2016-02-06
2465;2016-02-10
20347;2016-12-12
2983;2016-02-19
17733;2016-10-29
20762;2016-12-18
20940;2016-12-22
16907;2016-10-14
14328;2016-08-27
16573;2016-10-07
2079;2016-02-04
12529;2016-07-28
16208;2016-09-30
13554;2016-08-14
11831;2016-07-17
19087;2016-11-22
8209;2016-05-17
15482;2016-09-16
11516;2016-07-11
2786;2016-02-16
15191;2016-09-11
13177;2016-08-08
20569;2016-12-16
9063;2016-06-01
18526;2016-11-12
7679;2016-05-09
18493;2016-11-11
7389;2016-05-04
1178;2016-01-20
3655;2016-03-03
6860;2016-04-25
9200;2016-06-03
11701;2016-07-15
21132;2016-12-26
869;2016-01-15
4151;2016-03-11
1458;2016-01-25
18292;2016-11-08
20297;2016-12-11
10290;2016-06-22
6595;2016-04-21
807;2016-01-14
13325;2016-08-10
9389;2016-06-06
10355;2016-06-23
13970;2016-08-21
15425;2016-09-15
2460;2016-02-10
7734;2016-05-10
4147;2016-03-11
737;2016-01-13
15011;2016-09-08
9443;2016-06-07
5986;2016-04-11
19903;2016-12-04
18397;2016-11-10
12894;2016-08-03
7777;2016-05-11
20457;2016-12-14
7164;2016-04-30
13232;2016-08-09
17381;2016-10-22
4871;2016-03-23
132;2016-01-02
6323;2016-04-16
9134;2016-06-02
1681;2016-01-29
7396;2016-05-04
4813;2016-03-22
10587;2016-06-27
14261;2016-08-26
19996;2016-12-06
8064;2016-05-15
10545;2016-06-26
10705;2016-06-29
13472;2016-08-13
11594;2016-07-13
4795;2016-03-22
7972;2016-05-14
14536;2016-08-31
5613;2016-04-04
5043;2016-03-26
13885;2016-08-19
20180;2016-12-09
3106;2016-02-21
7185;2016-05-01
1946;2016-02-02
20596;2016-12-16
1061;2016-01-18
20285;2016-12-11
8562;2016-05-23
1086;2016-01-19
20502;2016-12-14
8008;2016-05-14
10373;2016-06-23
2412;2016-02-10
19819;2016-12-03
6398;2016-04-18
4187;2016-03-12
2542;2016-02-12
17793;2016-10-30
6531;2016-04-20
20281;2016-12-11
7018;2016-04-28
14224;2016-08-25
20308;2016-12-11
11680;2016-07-14
8269;2016-05-18
2505;2016-02-11
19824;2016-12-03
20643;2016-12-17
5701;2016-04-06
17590;2016-10-27
3494;2016-02-28
621;2016-01-10
78;2016-01-02
16255;2016-10-01
7826;2016-05-12
21287;2016-12-31
1119;2016-01-19
390;2016-01-07
6127;2016-04-13
18580;2016-11-13
20850;2016-12-20
17861;2016-10-31
8768;2016-05-27
7708;2016-05-10
7210;2016-05-01
3027;2016-02-20
4058;2016-03-10
18088;2016-11-05
14476;2016-08-30
5453;2016-04-02
12638;2016-07-30
4969;2016-03-25
20004;2016-12-06
3595;2016-03-02
6730;2016-04-23
14219;2016-08-25
16096;2016-09-28
21158;2016-12-27
5423;2016-04-01
5445;2016-04-02
9942;2016-06-16
569;2016-01-10
16599;2016-10-07
10188;2016-06-20
17989;2016-11-02
15924;2016-09-23
17832;2016-10-31
8693;2016-05-26
1339;2016-01-23
18646;2016-11-14
728;2016-01-12
8137;2016-05-16
8626;2016-05-24
14763;2016-09-04
18608;2016-11-13
1578;2016-01-27
13078;2016-08-06
15044;2016-09-09
12846;2016-08-02
16073;2016-09-28
12309;2016-07-24
3432;2016-02-27
17788;2016-10-30
2953;2016-02-19
1398;2016-01-24
20375;2016-12-12
9827;2016-06-14
4855;2016-03-23
1789;2016-01-30
10282;2016-06-22
2825;2016-02-16
3568;2016-03-01
18295;2016-11-08
2343;2016-02-08
5190;2016-03-28
16816;2016-10-11
17088;2016-10-16
853;2016-01-15
2024;2016-02-03
16654;2016-10-08
18544;2016-11-12
5881;2016-04-09
14922;2016-09-07
10085;2016-06-18
19997;2016-12-06
15020;2016-09-08
12110;2016-07-21
3412;2016-02-27
1920;2016-02-01
1983;2016-02-02
3078;2016-02-21
17673;2016-10-28
1310;2016-01-22
19203;2016-11-24
1447;2016-01-24
7461;2016-05-05
5760;2016-04-07
8328;2016-05-20
17630;2016-10-28
21258;2016-12-30
1332;2016-01-23
1473;2016-01-25
13372;2016-08-11
14915;2016-09-07
5971;2016-04-10
13214;2016-08-08
5049;2016-03-26
13473;2016-08-13
5168;2016-03-28
14745;2016-09-04
20709;2016-12-18
14244;2016-08-26
17312;2016-10-21
5729;2016-04-06
15620;2016-09-18
9495;2016-06-08
3858;2016-03-06
9358;2016-06-06
18094;2016-11-05
9719;2016-06-12
10031;2016-06-17
13533;2016-08-14
11685;2016-07-14
21189;2016-12-28
7828;2016-05-12
15055;2016-09-09
12398;2016-07-26
21095;2016-12-24
20127;2016-12-08
9727;2016-06-12
19100;2016-11-22
2868;2016-02-17
5218;2016-03-29
15378;2016-09-14
15122;2016-09-10
20600;2016-12-16
18936;2016-11-19
20238;2016-12-10
7170;2016-05-01
1370;2016-01-23
12614;2016-07-30
12948;2016-08-04
12750;2016-08-01
3489;2016-02-28
15485;2016-09-16
2116;2016-02-05
1918;2016-02-01
6109;2016-04-13
6282;2016-04-16
2931;2016-02-18
16669;2016-10-09
174;2016-01-03
17961;2016-11-02
17903;2016-11-01
12646;2016-07-30
15861;2016-09-22
11430;2016-07-10
546;2016-01-09
8413;2016-05-21
16422;2016-10-03
224;2016-01-04
3040;2016-02-20
8969;2016-05-30
17506;2016-10-24
3785;2016-03-05
19452;2016-11-27
3822;2016-03-06
11066;2016-07-04
2670;2016-02-14
1066;2016-01-18
3097;2016-02-21
9597;2016-06-10
10418;2016-06-24
2644;2016-02-13
10040;2016-06-17
977;2016-01-17
7008;2016-04-28
2356;2016-02-09
10327;2016-06-22
2392;2016-02-09
6365;2016-04-17
15547;2016-09-17
842;2016-01-14
20243;2016-12-10
4604;2016-03-19
6491;2016-04-19
4890;2016-03-24
2283;2016-02-07
16371;2016-10-02
20953;2016-12-22
20793;2016-12-19
6765;2016-04-24
125;2016-01-02
2335;2016-02-08
1430;2016-01-24
10278;2016-06-22
7726;2016-05-10
165;2016-01-03
